Date,Item,Qty,Amount,,,,,
"January 20, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 20, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 20, 2023",Coffee,2.00,₹40.00,,,,,
"January 20, 2023",Samosa,2.00,₹20.00,,,,,
"January 20, 2023",Tea,1.00,₹10.00,,,,,
"January 20, 2023",Tea,2.00,₹20.00,,,,,
"January 20, 2023",French fry,1.00,₹50.00,,,,,
"January 20, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 20, 2023",Maggie,1.00,₹40.00,,,,,
"January 20, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 20, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 20, 2023",Tea,1.00,₹10.00,,,,,
"January 20, 2023",Tea,3.00,₹30.00,,,,,
"January 20, 2023",Samosa,4.00,₹40.00,,,,,
"January 20, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 20, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 20, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 20, 2023",Samosa,1.00,₹10.00,,,,,
"January 20, 2023",Tea,1.00,₹10.00,,,,,
"January 20, 2023",Tea,2.00,₹20.00,,,,,
"January 20, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 20, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 20, 2023",Tea,1.00,₹10.00,,,,,
"January 20, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 20, 2023",French fry,1.00,₹50.00,,,,,
"January 20, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 21, 2023",Chessey Chicken Burger,1.00,₹115.00,,,,,
"January 21, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 21, 2023",French fry,1.00,₹50.00,,,,,
"January 21, 2023",Royal Faulda,1.00,₹150.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Black Current,1.00,₹70.00,,,,,
"January 21, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 21, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Samosa,1.00,₹10.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",French fry,1.00,₹50.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Coffee,1.00,₹20.00,,,,,
"January 21, 2023",Samosa,1.00,₹10.00,,,,,
"January 21, 2023",Samosa,6.00,₹60.00,,,,,
"January 21, 2023",French fry,1.00,₹50.00,,,,,
"January 21, 2023",Sweet Lime,2.00,₹80.00,,,,,
"January 21, 2023",Coffee,1.00,₹20.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 21, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 21, 2023",Tea,2.00,₹20.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Samosa,2.00,₹20.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Black Tea,1.00,₹15.00,,,,,
"January 21, 2023",French fry,1.00,₹50.00,,,,,
"January 21, 2023",Tea,2.00,₹20.00,,,,,
"January 21, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Samosa,2.00,₹20.00,,,,,
"January 21, 2023",Tea,2.00,₹20.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Samosa,4.00,₹40.00,,,,,
"January 21, 2023",French fry,1.00,₹50.00,,,,,
"January 21, 2023",Maggie,2.00,₹80.00,,,,,
"January 21, 2023",Peri Peri Chicken fry,1.00,₹95.00,,,,,
"January 21, 2023",Spicy Veg Maggie,1.00,₹45.00,,,,,
"January 21, 2023",Coffee,1.00,₹20.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",French fry,2.00,₹100.00,,,,,
"January 21, 2023",Choco Milk,2.00,₹60.00,,,,,
"January 21, 2023",Samosa,2.00,₹20.00,,,,,
"January 21, 2023",Corn Cheese,1.00,₹70.00,,,,,
"January 21, 2023",Crunchy Chicken,1.00,₹80.00,,,,,
"January 21, 2023",French fry,2.00,₹100.00,,,,,
"January 21, 2023",Lime Mint,2.00,₹120.00,,,,,
"January 21, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Samosa,1.00,₹10.00,,,,,
"January 21, 2023",Sweet Lime,1.00,₹40.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Rose Milk,3.00,₹105.00,,,,,
"January 21, 2023",French fry,2.00,₹100.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Samosa,2.00,₹20.00,,,,,
"January 21, 2023",Chicken Wings,3.00,₹360.00,,,,,
"January 21, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 21, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 21, 2023",Corn Cheese,1.00,₹70.00,,,,,
"January 21, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 21, 2023",Combo 249,1.00,₹249.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Samosa,1.00,₹10.00,,,,,
"January 21, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 21, 2023",Bread Omlet,3.00,₹120.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",French fry,1.00,₹50.00,,,,,
"January 21, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 21, 2023",Apple Juice,1.00,₹60.00,,,,,
"January 21, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 21, 2023",Tea,3.00,₹30.00,,,,,
"January 21, 2023",Tea,2.00,₹20.00,,,,,
"January 21, 2023",Ginger Tea,3.00,₹60.00,,,,,
"January 21, 2023",Veg Cheese balls,1.00,₹70.00,,,,,
"January 21, 2023",Smilie,1.00,₹70.00,,,,,
"January 21, 2023",Corn Cheese,1.00,₹70.00,,,,,
"January 21, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 21, 2023",Veg Sprill Roll,1.00,₹70.00,,,,,
"January 21, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 21, 2023",Veg Momos,2.00,₹140.00,,,,,
"January 21, 2023",Tea,1.00,₹10.00,,,,,
"January 21, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 21, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 21, 2023",Spicy Veg Burger,2.00,₹160.00,,,,,
"January 21, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 21, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 21, 2023",Tea,2.00,₹20.00,,,,,
"January 22, 2023",Tea,3.00,₹30.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 22, 2023",Coffee,1.00,₹20.00,,,,,
"January 22, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Promogenrate Juice,1.00,₹60.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Chicken Wings,3.00,₹360.00,,,,,
"January 22, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 22, 2023",Corn Cheese,1.00,₹70.00,,,,,
"January 22, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Sweet Lime,1.00,₹40.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Samosa,4.00,₹40.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Tea,2.00,₹20.00,,,,,
"January 22, 2023",Samosa,2.00,₹20.00,,,,,
"January 22, 2023",Chessey Veg Burger,2.00,₹260.00,,,,,
"January 22, 2023",Coffee,2.00,₹40.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Panner Cheese Sandwhich,1.00,₹85.00,,,,,
"January 22, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 22, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 22, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Rose MIlk,1.00,₹35.00,,,,,
"January 22, 2023",Tea,4.00,₹40.00,,,,,
"January 22, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 22, 2023",Tea,2.00,₹20.00,,,,,
"January 22, 2023",Veg Cheesy Sandwhich,1.00,₹80.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 22, 2023",Smilie,1.00,₹70.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 22, 2023",Samosa,2.00,₹20.00,,,,,
"January 22, 2023",Samosa,6.00,₹60.00,,,,,
"January 22, 2023",Tea,3.00,₹30.00,,,,,
"January 22, 2023",Milk Shake,2.00,₹160.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Chicken Momos,3.00,₹240.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Chicken Chesse Balls,1.00,₹80.00,,,,,
"January 22, 2023",Ginger Tea,2.00,₹40.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Tea,2.00,₹20.00,,,,,
"January 22, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 22, 2023",Tea,2.00,₹20.00,,,,,
"January 22, 2023",Tea,4.00,₹40.00,,,,,
"January 22, 2023",Samosa,4.00,₹40.00,,,,,
"January 22, 2023",Tea,2.00,₹20.00,,,,,
"January 22, 2023",Samosa,1.00,₹10.00,,,,,
"January 22, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 22, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 22, 2023",Lime Mint,1.00,₹60.00,,,,,
"January 22, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Ginger Tea,2.00,₹40.00,,,,,
"January 22, 2023",Egg Maggie,3.00,₹150.00,,,,,
"January 22, 2023",Badam Milk,3.00,₹90.00,,,,,
"January 22, 2023",Rose MIlk,1.00,₹35.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 22, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 22, 2023",Leamon Tea,2.00,₹30.00,,,,,
"January 22, 2023",Tea,4.00,₹40.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Bread Omlet,3.00,₹120.00,,,,,
"January 22, 2023",Strawbreey Faulda,3.00,₹270.00,,,,,
"January 22, 2023",Veg Burger,3.00,₹210.00,,,,,
"January 22, 2023",Bread Omlet,3.00,₹120.00,,,,,
"January 22, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 22, 2023",Tea,3.00,₹30.00,,,,,
"January 22, 2023",Chicken Wings,1.00,₹120.00,,,,,
"January 22, 2023",Coffee,1.00,₹20.00,,,,,
"January 22, 2023",Samosa,2.00,₹20.00,,,,,
"January 22, 2023",Tea,3.00,₹30.00,,,,,
"January 22, 2023",Milk Shake,2.00,₹160.00,,,,,
"January 22, 2023",French fry,1.00,₹50.00,,,,,
"January 22, 2023",Patato Cheese,1.00,₹60.00,,,,,
"January 22, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Leamon Soda,1.00,₹30.00,,,,,
"January 22, 2023",Leamon Soda,2.00,₹60.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 22, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 23, 2023",Tea,2.00,₹20.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Chesse Maggie,3.00,₹228.00,,,,,
"January 23, 2023",Tea,2.00,₹20.00,,,,,
"January 23, 2023",Sweet Lime,1.00,₹40.00,,,,,
"January 23, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 23, 2023",Dry Fruit Faulda,1.00,₹115.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 23, 2023",Chicken Nuggets,1.00,₹80.00,,,,,
"January 23, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 23, 2023",Samosa,2.00,₹20.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Samosa,1.00,₹10.00,,,,,
"January 23, 2023",Coffee,1.00,₹20.00,,,,,
"January 23, 2023",Leamon Tea,1.00,₹15.00,,,,,
"January 23, 2023",Samosa,2.00,₹20.00,,,,,
"January 23, 2023",Coffee,1.00,₹20.00,,,,,
"January 23, 2023",Chessey Veg Burger,2.00,₹260.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Choco Milk,2.00,₹60.00,,,,,
"January 23, 2023",Coffee,1.00,₹20.00,,,,,
"January 23, 2023",Samosa,1.00,₹10.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Lime Mint,2.00,₹120.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Samosa,1.00,₹10.00,,,,,
"January 23, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 23, 2023",Samosa,1.00,₹10.00,,,,,
"January 23, 2023",Tea,3.00,₹30.00,,,,,
"January 23, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 23, 2023",Samosa,2.00,₹20.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Dry Fruit Faulda,2.00,₹230.00,,,,,
"January 23, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 23, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 23, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 23, 2023",Spicy Veg Burger,1.00,₹80.00,,,,,
"January 23, 2023",Spicy Chicken Burger,1.00,₹100.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Tea,1.00,₹10.00,,,,,
"January 23, 2023",Samosa,1.00,₹10.00,,,,,
"January 23, 2023",Chicken Chesse Balls,1.00,₹80.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 23, 2023",Corn Cheese,1.00,₹70.00,,,,,
"January 23, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 23, 2023",Maggie,1.00,₹40.00,,,,,
"January 23, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 23, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 23, 2023",Chicken Wings,3.00,₹360.00,,,,,
"January 23, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 23, 2023",Maggie,1.00,₹40.00,,,,,
"January 23, 2023",Promogenrate Juice,1.00,₹60.00,,,,,
"January 23, 2023",Veg Momos,1.00,₹70.00,,,,,
"January 23, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 23, 2023",Black Current,1.00,₹70.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 23, 2023",French fry,1.00,₹50.00,,,,,
"January 23, 2023",Tea,4.00,₹40.00,,,,,
"January 23, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 23, 2023",Peri Peri Paneer Burger,1.00,₹85.00,,,,,
"January 23, 2023",Ginger Tea,2.00,₹40.00,,,,,
"January 23, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 23, 2023",Tea,2.00,₹20.00,,,,,
"January 23, 2023",Samosa,2.00,₹20.00,,,,,
"January 23, 2023",Tea,3.00,₹30.00,,,,,
"January 23, 2023",Blue Current,1.00,₹60.00,,,,,
"January 23, 2023",Dry Fruit Faulda,1.00,₹115.00,,,,,
"January 23, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 24, 2023",Chicken Wings,5.00,₹600.00,,,,,
"January 24, 2023",Lime Mint,1.00,₹60.00,,,,,
"January 24, 2023",Strawbreey Faulda,2.00,₹180.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Tea,2.00,₹20.00,,,,,
"January 24, 2023",French fry,3.00,₹150.00,,,,,
"January 24, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 24, 2023",Maggie,6.00,₹240.00,,,,,
"January 24, 2023",Chicken Chesse Balls,1.00,₹80.00,,,,,
"January 24, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 24, 2023",Bread Omlet,2.00,₹80.00,,,,,
"January 24, 2023",Vanila Milk,2.00,₹60.00,,,,,
"January 24, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 24, 2023",Chessey Chicken Burger,2.00,₹230.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Patato Cheese,1.00,₹60.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 24, 2023",Samosa,1.00,₹10.00,,,,,
"January 24, 2023",Chicken Momos,2.00,₹160.00,,,,,
"January 24, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 24, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 24, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 24, 2023",Samosa,2.00,₹20.00,,,,,
"January 24, 2023",Leamon Soda,1.00,₹30.00,,,,,
"January 24, 2023",Tea,2.00,₹20.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Tea,2.00,₹20.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Bread Omlet,1.00,₹40.00,,,,,
"January 24, 2023",Samosa,3.00,₹30.00,,,,,
"January 24, 2023",Tea,2.00,₹20.00,,,,,
"January 24, 2023",Badam milk,1.00,₹30.00,,,,,
"January 24, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 24, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Tea,2.00,₹20.00,,,,,
"January 24, 2023",Coffee,1.00,₹20.00,,,,,
"January 24, 2023",Samosa,1.00,₹10.00,,,,,
"January 24, 2023",Coffee,2.00,₹40.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 24, 2023",Chicken Momos,3.00,₹240.00,,,,,
"January 24, 2023",leamon Juice,1.00,₹30.00,,,,,
"January 24, 2023",Samosa,1.00,₹10.00,,,,,
"January 24, 2023",Tea,3.00,₹30.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Vanila Milk,1.00,₹30.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 24, 2023",Tea,1.00,₹10.00,,,,,
"January 24, 2023",Samosa,1.00,₹10.00,,,,,
"January 24, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 24, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Chessey Chicken Burger,1.00,₹115.00,,,,,
"January 24, 2023",Smilie,1.00,₹70.00,,,,,
"January 24, 2023",Strawbreey Faulda,1.00,₹90.00,,,,,
"January 24, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 24, 2023",Veg Sandwhich,2.00,₹90.00,,,,,
"January 24, 2023",Coffee,1.00,₹20.00,,,,,
"January 24, 2023",Tea,2.00,₹20.00,,,,,
"January 24, 2023",Tea,3.00,₹30.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 24, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 24, 2023",Coffee,1.00,₹20.00,,,,,
"January 24, 2023",Chessey Veg Burger,1.00,₹130.00,,,,,
"January 24, 2023",Butter Stoch,1.00,₹100.00,,,,,
"January 24, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Chicken Wings,5.00,₹600.00,,,,,
"January 25, 2023",Lime Mint,1.00,₹60.00,,,,,
"January 25, 2023",Strawbreey Faulda,2.00,₹180.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Tea,2.00,₹20.00,,,,,
"January 25, 2023",French fry,3.00,₹150.00,,,,,
"January 25, 2023",bread omlet,2.00,₹80.00,,,,,
"January 25, 2023",Spicy Veg Maggie,6.00,₹270.00,,,,,
"January 25, 2023",Chicken Chesse Balls,2.00,₹160.00,,,,,
"January 25, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 25, 2023",bread omlet,2.00,₹80.00,,,,,
"January 25, 2023",Vanila Milk,2.00,₹60.00,,,,,
"January 25, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 25, 2023",Chessey Chicken Burger,2.00,₹230.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Ginger Tea,1.00,₹20.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Patato Cheese,1.00,₹60.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",bread omlet,1.00,₹40.00,,,,,
"January 25, 2023",Samosa,2.00,₹20.00,,,,,
"January 25, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 25, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 25, 2023",Choco Milk,1.00,₹30.00,,,,,
"January 25, 2023",Milk Shake,1.00,₹80.00,,,,,
"January 25, 2023",Tea,2.00,₹20.00,,,,,
"January 25, 2023",bread omlet,1.00,₹40.00,,,,,
"January 25, 2023",Samosa,2.00,₹20.00,,,,,
"January 25, 2023",leamon Soda,1.00,₹30.00,,,,,
"January 25, 2023",Tea,2.00,₹20.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Tea,3.00,₹30.00,,,,,
"January 25, 2023",bread omlet,2.00,₹80.00,,,,,
"January 25, 2023",Badam Milk,1.00,₹30.00,,,,,
"January 25, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 25, 2023",bread omlet,1.00,₹40.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Tea,2.00,₹20.00,,,,,
"January 25, 2023",Coffee,1.00,₹20.00,,,,,
"January 25, 2023",Samosa,1.00,₹10.00,,,,,
"January 25, 2023",Coffee,2.00,₹40.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Fried Chicken (3),1.00,₹99.00,,,,,
"January 25, 2023",Chicken Momos,3.00,₹240.00,,,,,
"January 25, 2023",Leamon Juice,1.00,₹30.00,,,,,
"January 25, 2023",Samosa,1.00,₹10.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Tea,3.00,₹30.00,,,,,
"January 25, 2023",Vanila Milk,1.00,₹30.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Rose Milk,1.00,₹35.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",Samosa,2.00,₹20.00,,,,,
"January 25, 2023",Veg Burger,1.00,₹70.00,,,,,
"January 25, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Chicken maggie,1.00,₹80.00,,,,,
"January 25, 2023",Smilie,1.00,₹70.00,,,,,
"January 25, 2023",Strawbreey Faulda,11.00,₹990.00,,,,,
"January 25, 2023",Veg Burger,2.00,₹140.00,,,,,
"January 25, 2023",Veg Sandwhich,1.00,₹45.00,,,,,
"January 25, 2023",Coffee,2.00,₹40.00,,,,,
"January 25, 2023",Tea,3.00,₹30.00,,,,,
"January 25, 2023",Tea,1.00,₹10.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",Chicken Momos,1.00,₹80.00,,,,,
"January 25, 2023",Coffee,1.00,₹20.00,,,,,
"January 25, 2023",Veg Cheese Balls,1.00,₹70.00,,,,,
"January 25, 2023",Butter Stoch,1.00,₹100.00,,,,,
"January 25, 2023",French fry,1.00,₹50.00,,,,,
"January 25, 2023",tea,1.00,₹10.00,,,,,
"January 26, 2023",Egg Maggie,1.00,₹50.00,,,,,
"January 26, 2023",Tea,1.00,₹10.00,,,,,
"January 26, 2023",Tea,1.00,₹10.00,,,,,
"January 26, 2023",Tea,1.00,₹10.00,,,,,
